-1	Diamond Merchant
181	Real Estate Listing Consultant
-1	Agent Model
-1	Preform Plate Maker
-1	Catalyst Recovery Operator
-1	Bacteriology Technician
-1	Case Folder
-1	Pine Straw Gatherer
-1	Soliciting Freight Agent
-1	Ram Car Operator
-1	Light Air Defense Artillery Crewmember
-1	Workforce Services Representative
-1	Physical Aerodynamicist
-1	Knot Cutter
-1	Computer Forwarding System Markup Clerk (CFS Markup Clerk)
182	Computer Customer Support Specialist
-1	Advertising Editor
-1	Oil Well Services Dispatcher
-1	Junk Removal Specialist
-1	Crystallography Teacher
-1	Garbage Truck Driver
-1	Wool Grader
-1	Latin American Studies Professor
-1	Jigger Operator
183	Sandblaster Supervisor
-1	Assistive Technology Trainer
-1	Box Stapler
-1	After School Coordinator
-1	Bath Steward
184	Lunch Truck Driver
-1	Hydraulic Miner
-1	Computer Equipment Installer
-1	Double Needle Operator
185	Saddle Stitch Operator
-1	Balancer
175	Digital Forensic Analyst
-1	Data Analysis Assistant
-1	Forms Analyst
-1	County Coroner
186	Facilities Engineer
187	Rubber Mill Tender
-1	Furnace Builder
188	Computer-Aided Design Technician (CAD Tech)
-1	Flight Operations Specialist
-1	Warehouse Worker
-1	Artificial Pearl Maker
-1	Balance Truing Inspector
-1	Oil Refinery Process Technician
-1	Executive Chauffeur
-1	Wardrobe Mistress
-1	Payroll Supervisor
189	Crime Scene Technician
-1	Workers' Compensation Manager
-1	Chainsaw Technician
-1	Medical Orderly
35	Farm Truck Driver
190	Hot Plate Plywood Press Operator
191	Instrument Maker and Repairer
192	Vascular Ultrasound Technologist
-1	Cotton Wringer
-1	Ornamenter
-1	Yarn Spinner
-1	Roving Color Checker
-1	Electronic Coils Supervisor
-1	Regional Credit Officer
-1	Refractory Furnace Designer
-1	Psychiatric Nursing Aide
-1	Fashion Photographer
193	Skin Care Therapist
194	Automotive Vehicle Inspector
195	Artist's Manager
-1	Set Up Inspector
196	Ice Cream Freezer Assistant
-1	Casting Molder
197	Photographic Machine Operator
198	News Correspondent
-1	Lighting Designer
-1	Solar System Installer
-1	Juicer
199	Aircraft Fueler
-1	Train Crew Member
-1	Reinforcing Rod Layer
-1	Instrument Assembly Supervisor
200	Substitute Teacher Assistant
-1	Travertine Installer
-1	Film Specialist
-1	Hand Endband Cutter
-1	Canceling and Cutting Control Clerk
201	Blow Molding Operator
-1	Warp Hauler
202	Oven Worker
203	Field Environmental Technician (Field Environmental Tech)
-1	Hybrid Car Mechanic
-1	Cottage Supervisor
-1	Meat Scrubber
-1	Hair Boiler
-1	Line Feeder
-1	Bread Stacker
-1	Administrative Director
-1	Survey Worker
204	Carton Making Machine Operator
-1	LAV Crewman
-1	Tank Hoop Bender
205	Traffic Control Technician
-1	Casino Shift Manager (CSM)
-1	Test Car Driver
108	Agricultural Research Director
206	Numerical Control Machinist Operator
-1	Dissolver Operator
207	Four-Slide Machine Setter
-1	Mud Logging Data Engineer
208	Preventive Medicine Specialist
-1	Veterinary Livestock Inspector (Vet Livestock Inspector)
-1	Automatic Hemmer
-1	Tube Balancer
209	Grievance and Appeals Coordinator
-1	Police Communications Operator
-1	Laundry Route Driver
-1	Camera Machinist
-1	Deeds Recorder
210	Clothes Presser
211	Fire Marshall
212	Core-Drill Operator
-1	Home Restoration Service Supervisor
213	Waste Management Specialist
214	Photo Printer
-1	Cat Groomer
215	University Faculty Member
216	Paratransit Bus Driver
217	Physician Associate (PA)
218	Bank Vault Custodian
-1	Bladder Tier
219	CNC Turning Operator (Computer Numerical Control Turning Operator)
-1	Screw Machine Hand
-1	Engine Captain
-1	Creeler
-1	Auto Roller
220	Clinical Coordinator
