1771	Stage Hand
6602	Personal Protection Specialist
-1	Health Assistant
8492	Office Automation Clerk
-1	Avionics Shop Supervisor
1340	Rolfer
5525	Form Carpenter
2204	Cheesemaking Laborer
-1	Job Press Feeder
6464	Orthodontics Doctor
-1	Circle Beveler
-1	RA VP (Regulatory Affairs Vice President)
-1	Process Development Associate
-1	Ore Trimmer
6211	Derrick Boat Captain
3538	Ditch Worker
3847	Paper Box Maker
9285	Vulcanizing Machine Operator
-1	Enroute Air Traffic Controller (Enroute ATC)
-1	Sustainable Business Operations Specialist
1491	Electronic Imager
353	Plate Take Out Worker
391	Torpedo Man
-1	Apartment Locator
745	Tribal Council Member
8770	Energy and Sustainability Manager
2725	Packaging Materials Inspector
5814	Strip Polisher
4684	Interventional Radiologist
-1	Renewable Energy Field Coordinator
-1	Enameler
-1	Hull and Deck Remover
-1	Spot Checker
-1	Sunday School Missionary
7020	Film Drying Machine Operator
5078	Electric Vehicle Electrician (EV Electrician)
5947	Oil Analyst
1377	Engineering Drawings Checker
-1	Ham Stripper
-1	Brick Pointer
-1	Shell Assembler
-1	Transformer Assembler
4499	Yarn Washer
-1	Elevator Installation and Repair Field Superintendent
4636	Drywall Boardhanger
-1	Multi-Operation Forming Machine Setter
-1	Demo Specialist (Demonstration Specialist)
4931	Fuel System Maintenance Supervisor
7724	Yard Worker
2191	Broom Builder
-1	Toy Trains and Accessories Salesperson
4929	Rolling Machine Tender
-1	Ground Support Agent
2394	Footer
1560	Towel Folder
5702	Wax Machine Operator
-1	Coal Tower Operator
-1	Automotive Power Electronics Engineer
8556	Information Systems Supervisor (IS Supervisor)
1227	Seam Hammerer
1920	Certified Registered Central Services Technician (CRCST)
5824	Armored Truck Driver
4097	ACT Tutor (American College Test Tutor)
9261	Building Drafter
8151	Rehabilitation Construction Specialist
6442	Customs Patrol Officer
9726	Electrical Engineer
4090	Photoengraving Printer
8756	Front Desk Hostess
8052	Order Processing Clerk
-1	Automobile Body Repairer Helper
-1	Pricing Team Member
-1	Sales and Distribution Clerk
6861	Building Inspector
-1	Movement Education Specialist
2787	Smoker
4925	Explosive Ordinance Disposal Specialist
-1	Spout Worker
8881	In Home Caregiver
-1	Singer
-1	Hood Technician (Hood Tech)
-1	Broke Worker
4365	Nurses' Association Executive Director
1249	Tile Grader
3494	Rope Cutter
8383	Fire Prevention Specialist
7666	Title Clerk
9807	Help Desk Tech (Help Desk Technician)
487	Whizzer Operator
7954	Apartment Community Manager
3832	Underwear Cutter
7406	Welder Operator
6251	Custom Tailor
578	Cradle Placer
3268	Hydrator
57	Plywood Layup Line Core Layer
9221	Tool Mechanic
-1	Industry Consultant
2646	Aerospace Control And Warning Systems, Manuel Systems
2302	Fence Making Machine Operator
3506	Flatwork Ironer
-1	Brake Holder
-1	Master Chef
-1	Warehouser
-1	Sack Filler
5681	Cupola Worker
6072	Political Researcher
-1	Warehouse Record Clerk
-1	Student Teacher
8450	Cutter Machine Tender
8711	Clinical Medical Assistant
3466	Oil Tester
6793	Medical Claims Analyst
6156	Sprinkling Truck Driver
5316	Lawn Care Technician
-1	Template Checker
7942	Residential Manager
-1	Agricultural Real Estate Agent
2096	Electrical Logger
1919	Keg Filler
-1	Technical Services Specialist
-1	Mark-Up Designer
7843	Bilingual Kindergarten Teacher
-1	Flour Inspector
8775	Business Operations Analyst
-1	Financial Coordinator
1070	Neon Sign Mechanic
-1	Pin or Clip Fastener
724	E-Commerce Personal Shopper
-1	Physical Science Aide
4226	Museum Host
2210	Side Puller
-1	Personnel Scheduler
552	Surfboard Designer
-1	Water Treatment Engineer
2103	Humidifier Attendant
7204	Admit Clerk
8338	Sprinkler Installer
8586	Geodetic Engineer
5006	Box Finisher
430	Relay Worker
-1	Tank Tender
1777	Insole Rounder
-1	Bar Finish Operator
7585	Office Machinery Installer
-1	Mycology Teacher
6480	Welfare Eligibility Interviewer
-1	Construction Well Drill Operator
2139	Machine Heel Sprayer
6137	Registered Art Therapist (ATR)
-1	Scientific Helper
-1	Shingle Packer
6624	Asphalt Equipment Crew Member
4586	Test Examiner
3025	Art Model
9584	Customer Services Supervisor
326	Buckshot Swage Operator
2481	Harbor Patrol Chief
4882	Field Supervisor
-1	Industrial Welder
8178	Animal Pathology Teacher
-1	Letter-of-Credit Document Examiner
9396	Social and Human Services Assistant
2264	Construction Monument Setter
8108	Aeronautical Engineering Teacher
-1	Container Filler
-1	Scoop Filler
-1	Convict Guard
6534	Curriculum and Assessment Director
-1	Certified Indoor Environmentalist
-1	Airplane Rigger
3647	Utility Engineer
1801	Relocation Coordinator
4071	Piping Designer
-1	Critic
-1	Garment Form Assembler
2024	Microphone Operator
5765	Seismometer Operator
-1	Customer Support Analyst
-1	Aquatic Performer
324	Barrow Worker Helper
5626	Order Packager
-1	Acoustical Carpenter
4175	Furrier Designer
-1	Axman
-1	Procedural Assistant (Procedural Asst)
3167	Poly Packer and Heat Sealer
8975	Clinical Research Scientist
-1	Police Superintendent
-1	Teacher
6926	Commercial Credit Reviewer
-1	Kiln Drawer
5249	Extruding Machine Tender
1194	Pipe Organ Tuner and Repairer
8457	Mixing Plant Operator
-1	Copywriter
3380	Residential Pest Control Technician
-1	Cloud Physicist
7951	Licensed Clinical Therapist
505	Switchboard Installer
-1	Bearing Maker
-1	Paint Tester
9652	Metal Shaping Machine Operator
6956	Ramp Attendant
8772	Quantitative Model Analyst
3079	Electrical Energy Distribution Technician (Electrical Energy Distribution Tech)
-1	Sign Builder Supervisor
8604	Natural Resource Management Specialist
5235	Compacting Machine Tender
3559	Home and Family Living Professor
6402	Television Repair Teacher
-1	Part Time Flexible Clerk (PTF Clerk)
-1	Operations Forester
6176	Electric Meter Installer
-1	Diamond Saw Operator
6472	Dyeing Out Machine Operator
3271	Experimental Mechanic
-1	Solder Deposit Operator
-1	Foil Spooler
1419	Patient Concierge
7573	Mail Room Clerk
304	Brick Carrier
-1	Retail Solar Advisor
-1	Bessemer Regulator
4846	Fruit Culler
8671	Repair Maintenance Worker
7163	Garbage Man
7430	ESOL Teacher (English for Speakers of Other Languages Teacher)
7172	Couples Therapist
4433	Court Reporter
3412	Rope Silica Machine Operator
-1	Development Mechanic
1215	Stoker Installer
8923	Energy Efficiency Engineer
3053	Lottery Office Manager
9302	Boring and Filling Machine Operator
5285	Size Mixer
183	Carder
-1	Red-Lead Burner
-1	Oysterman
7323	Account Information Clerk
-1	Front End Mechanic
-1	Plastics and Composites Inspector
5189	Telecommunications Tower Foreman
994	Commercial Control Technician
3125	MEMS Device Scientist (Microelectromechanical Systems Device Scientist)
4544	Vending Machine Sales Representative
-1	Wax Pot Tender
6222	Cardiac Technician
1295	Tube Drawer
2548	Steel Post Installer Supervisor
-1	Hand Fretted Instrument Maker
9721	System Engineer
4857	Common Area Attendant
5000	Floor Sander
5797	Hazardous Materials Technician (Hazardous Materials Tech)
6275	Lithograph Designer
-1	Plate Conditioner
6554	Adoption Social Worker
-1	Bulb Grader
1525	Iceman
-1	Pipe Racker
3125	MEMS Process Engineer (Microelectromechanical Systems Process Engineer)
101	Master at Arms
-1	Trust Officer
3269	Customs Brokerage Entry Writer
8051	Nuclear Officer
8164	Soil Technician (Soil Tech)
9333	Supplier Quality Engineer (SQE)
6433	Donation Specialist
-1	Paper Stacker
8756	Front Desk Attendant
8036	Telephone Operator
999	Papier Mache Molder
-1	Brick Baker
7414	Molecular Pathologist
3242	Stove Cleaner
-1	Lot Worker
3333	Paper Conservator
1610	Sandwich Artist
-1	Plateman
-1	Ginning Operator
4549	Pile Driving Supervisor
-1	Settlement Worker
2996	Skiver
3085	Mechanical Insulator
8408	Fire Alarm and Fire Sprinkler Inspector
-1	Process Checker
9198	Auto Body Repairer
-1	Reconnaissance Man
2887	Gas Drafter
-1	Steam Hammer Operator
-1	Greek Professor
4830	Transportation Program Director
-1	Consumer Safety Technician (Consumer Safety Tech)
8762	Field Technician
-1	Curing Press Maintainer
8865	Fabrication Welder
3573	Animal Herder
8969	Biomedical Engineering Technologist
3118	Language Translator
2638	Stone Dresser
-1	Sailing Instructor
-1	Sample Taker Operator
1448	Price Lister
-1	Plate Former
2681	Nude Model
5046	Roll Off Container Truck Driver
-1	Housing Project Manager
222	Borer
5482	Marine Steamfitter
607	Abrasive and Polished Products Supervisor
9690	Sales Representative
1345	Flat Surfacer
6535	Curriculum Manager
7137	Bicycle Assembler
-1	Software Quality Assurance Consultant (Software QA Consultant)
-1	Film Processing Utility Worker
9031	Internal Combustion Engine Subassembler
1684	Grinding Wheel Inspector
2281	Saddle and Side Wire Stitcher
9654	Telecommunications Specialist
1851	Segment Block Layer
-1	Communications Superintendent
8760	Statistical Analyst
7833	Ball Machine Operator
7625	Hydrologist
-1	Spoilage Worker
1898	Fagot Heater Helper
8170	Sales and Merchandising Associate
5740	Terrazzo Worker Helper
1990	Mortar Worker
3299	Analytical Data Miner
6700	Semiconductor Technician
6474	Door to Door Salesman
-1	Drill Grinder
564	Camera Assembler
1916	Dive Tender
7211	Graduate Research Assistant
9163	Construction Project Engineer
2387	Body Engineer
-1	Energy Specialist
9080	Die Maintenance Technician
-1	Principal Law Clerk
7946	Counseling Service Psychologist
7658	Sports Medicine Specialist
482	Air Purifier Servicer
-1	Valve Inserter
6199	Cloth Weaver
8645	High Pressure Operator
-1	Ventilator
9187	Cafeteria Server
2752	Nail Technician (Nail Tech)
-1	Timber Harvester Operator
1665	Oxygen Therapy Technician
-1	Rod Finisher
-1	Operations and Maintenance Manager (O&M Manager)
-1	Personal Counselor
-1	Utility Teller
2709	Hot Top Liner
973	Environmental Risk Assessor
8223	Online English Instructor
9552	Computer or Computer Laboratory Technician
5951	Fender Mechanic
8273	Beveling and Edging Machine Operator Helper
-1	Precision Machinist
-1	Browner
2587	Postal Service Mail Processor
-1	Fast Food Supervisor
3965	Roll Hauler
6821	Global Compensation Manager
6866	Telegraphic Typewriter Operators Supervisor
-1	Necktie Centralizing Machine Operator
7756	Correction Officer
4851	Roads Superintendent
1660	Mattress Finisher
3582	Hand Potter
8179	Housekeeping Supervisor
340	Glass Bulb Machine Adjuster
386	Service Observer
-1	Parking Lot Spotter
-1	Charge Nurse
-1	Oven Dumper
-1	Gaffman
2017	Batch Maker
7231	Wildlife Photographer
6003	Stringing Machine Operator
2026	Dry Sand Molder
-1	Hub Inventory Specialist
6046	Tower Air Traffic Control Specialist
7087	OBGYN (Obstetrician and Gynecologist)
8940	Safety Engineer
5119	Lease Administration Supervisor
6928	Credit Risk Review Officer
6314	Client Advisor
2137	Line Closer
4899	Natural Resource Economist
4989	Stitch Bonding Machine Tender
6060	Violist
2608	Throat Cutter
-1	Data Warehouse Analyst
-1	Team Psychologist
4769	Manual Arts Therapist
8355	Quality Control Inspector (QC Inspector)
-1	Warehouse Associate
8362	Forestry Supervisor
5644	Seat Cover Maker
2001	Last Turner
-1	Sugar Sampler
-1	Painting Worker
-1	Employment Assistant
-1	Computational Geneticist
670	Onion Tier
-1	Receiving Inspector
9221	Industrial Machinery Mechanic
7070	Certified Nurse Anesthetist
6104	Major Gifts Officer
2020	Event Crew Technician
-1	Tree Trimming Supervisor
-1	Balloon Design Printer
2811	Fur Finisher
787	Pomology Teacher
4070	Plumbing Drafter
9546	Car Salesman
5688	Classification Clerk
-1	Front Loader Residential Driver
8050	Sow Farm Manager
5075	Ceramic Designer
8532	Sports Journalist
-1	Industrial Rubber Goods Sales Representative
4530	Pricing Actuary
2101	Certified Fire and Explosion Investigator (CFEI)
1254	Lead Ingot Molder
6694	Psychiatric Nurse
3354	Bill Poster Installer
3988	Swine Specialist
6918	Account Manager Underwriter
4839	Aquatic Laborer
4013	Tab Cutting Machine Operator
-1	Hand Mounter
6126	Circuit Board Assembler
5415	Sample Supervisor
849	Dog Pound Attendant
-1	Drilling Motorman
9787	Computer Technical Specialist
-1	Dry Food Products Mixer
428	Deputy District Customs Director
6446	Trading Specialist
-1	Traffic Worker
-1	Broadcast Producer
-1	Golf Club Head Adjuster
7913	Section 8 Housing Specialist
-1	Horticultural and Nursery Products Salesperson
2566	Scarfing Machine Operator
-1	Radiator Cleaner
-1	Flash Welder
3813	Park Maintainer
169	NDT Inspector (Non-Destructive Testing Inspector)
8699	Tour Consultant
-1	Technical Solutions Director
-1	Tool and Die Making Setup and Layout Inspector
-1	Wardrobe Supervisor
-1	Edge Cutting Machine Operator
5128	Breeder
1148	Thermometer Maker
7242	Boat Master
-1	Aquaculture Farm Manager
8340	Entertainment and Recreation Manager
3578	Asphalt Blender
5846	Legal Transcriptionist
-1	Labor Relations Consultant
7899	Sewer System Supervisor
7468	Braider Operator
-1	Belt Weaver
2973	Naturalization Examiner
-1	Chief Sustainability Officer (CSO)
8970	Wildlife Refuge Manager
2224	Boiler Washer
8979	Grocery Clerk
5096	Staff Readiness Officer (Antisubmarine Warfare)
-1	Twister Hand
5394	Centrifugal Station Operator
-1	Marketing Operations Director
-1	Rental Manager
-1	Patient Relations Representative (PRR)
3468	Tower Equipment Repairer
-1	Brick Wheeler
6437	Slot Machine Repairer
2716	Bug Bounty Hunter
-1	Eight Arm Operator
7674	State Public Health Wellness Coordinator
6075	Public Health Policy Analyst
2048	Marine Cargo Inspector
1123	Cloth Folder, Hand
7154	Car Racer
5284	Municipal Court Judge
9549	Drawing Machine Operator
-1	Wood Tank Builder
2055	Drier Feeder
6582	Boiler Inspector
-1	Mill Dresser
-1	Union Glazier
1853	Thermal Insulator
585	Wheel Lacer and Truer
3275	Glass Forming Crew Member
-1	Pipe Smoking Machine Offbearer
-1	Lander
-1	Social Science Manager
7012	Electrician Assistant
-1	Mixer Helper
-1	Heavy Check Inspector
9491	QA Specialist (Quality Assurance Specialist)
2853	Information Systems Auditor (IS Auditor)
-1	Municipal Firefighter
2269	Connection Worker
7268	Harbor Tug Captain
5945	Gas System Operator
6270	Database Programmer
3824	Cattle Sorter
-1	Leasing Professional
6911	Credit Services Specialist
395	Small Group Processor
3447	Loss Prevention Investigator
913	Cryptologic Supervisor
4800	Fuel Dock Attendant
-1	Paper Grader
7444	Cross-Categorical Special Education Teacher
4555	Bottle Sales Representative
741	Naphthalene Operator
-1	Balling Tender
490	Auxiliary Equipment Tender
1460	Billet Cutter
7528	Die-Casting and Plastic Molding Mold Maker
755	Range Aide
-1	Rouge Mixer
2841	Suggestions Clerk
-1	Extruding Press Operator
-1	Rod Placer
7235	Visitor Services Associate
9012	Biological Lab Tech (Biological Laboratory Technician)
8292	Turbine Mechanic
5760	Refrigeration Person
7774	Animal Caretaker
2046	M1 Armor Crewman
6113	Insurance Adjuster
-1	Cap Sewer
7977	Heat Treat Furnace Operator
7355	Skidder
4796	Route Manager
3336	Bail Bond Agent
-1	Certified School Psychologist
-1	Legislative Affairs Specialist
-1	Dairy Supplies Sales Representative
2393	Header Set-Up Operator
971	Pond Tender
7145	Cab Driver
2081	Fingerprint Technician
-1	Wealth Services Associate
7729	International Student Counselor
8613	Science Technician
-1	Synthetic Plasterer
1299	Front Edger
-1	Kick Boxer
7261	Fishing Vessel Mate
4585	Convention Manager
818	Back Stayer
-1	Roll Finisher
1590	Tombstone Carver
4858	Microfilm Camera Operator
1447	Drum Builder
1768	Finishing Frame Runner
2990	Model and Pattern Supervisor
-1	Psychology Faculty Member
-1	Traffic Rate Analyst
9357	Biology Professor
8472	Chemical Engineering Technologist
-1	Special Project Airborne Electronics Evaluator
-1	Operating System Programmer
2563	Coloring Checker
-1	Rigging Fabricator
-1	Energy Quality Control Manager (Energy QC Manager)
8309	Wind Power Technician
-1	Eco-Industrial Development Consultant
6993	Plant Anatomy Teacher
4130	Centrifugal Machine Tender
-1	Editorial Cartoonist
8894	Nursing Home Aide
744	Saddle and Harness Maker
-1	Contract Recruiter
1616	Sport Shoe Spike Assembler
2210	Door Puller
9827	Customer Support Rep (Customer Support Representative)
-1	Field Contractor
-1	Station Cleaning Porter
5893	Building Equipment and Supplies Sales Representative
8716	Reinforced Ironworker
6739	Machine Tool Builder
-1	Chest Painting and Sealing Supervisor
5966	Marine Services Technician
3801	Weaving Supervisor
3728	Roof Tile Layer
4922	Explosive Specialist
8804	Geotechnical Technician
-1	Sulky Driver
6505	Control Room Agent
-1	Stock Transfer Clerk
-1	Investment Consultant
480	Linotyper
-1	AEGIS Console Operator Track 3
5977	Compressor Mechanic
5614	Electronics Inspector
3860	Lockstitch Back Maker
1139	AN/TSQ-73 Air Defense Artillery Command and Control System Operator/Maintainer
-1	Marine Structural Designer
2474	Oil Extractor
-1	Tire Bladder Maker
2431	Surgical Instrument Maker
2240	Statistical Machine Mechanic
557	Ash Collector
-1	Body Press Operator
-1	Tree Coordinator
606	Alterations Specialist
4424	Beater Engineer Helper
8677	Historian
1047	Dry Transfer Man
-1	Thermit Welding Machine Operator
2107	Shuttle Final Inspector
8096	Airplane Cleaner
1637	Clutch Operator
6626	Sanitarian Inspector
9836	Computer Systems Security Analyst
9374	Organic Chemistry Professor
-1	Certified Document Imaging Architect
8937	Residential Green Building Designer
-1	Bowling Ball Weigher
-1	Electric Sign Assembler
7055	Machine Shop Inspector
-1	Quality Control Engineering Technician (QC Engineering Technician)
-1	Data Center Product Director
1972	Paper Pattern Inspector
4385	Clinical Academic Allergist
-1	Scarf Gluer
-1	Regulatory Engineer
1687	Boxing Promoter
1660	Mattress Stuffer
5848	Remote Pilot Operator
-1	GIS Physical Scientist (Geographic Information Systems Physical Scientist)
8567	Packing and Wrapping Supervisor
-1	Heavy Civil Project Manager
9587	Patient Financial Service Representative
1130	Hand Lacer
5611	Business Development Associate
-1	Blade Filer
5949	Global RA Director (Global Regulatory Affairs Director)
-1	Environmental Protection Fire Control Officer
8927	Housekeeping Aide
1895	Cupola Tapper Helper
-1	Aerial Photogrammetrist
1877	Expeditor Clerk
722	Field Cane Scale Clerk
325	ADP Planner (Automatic Data Processing Planner)
-1	E-Commerce Assistant
761	Swamper
-1	Servant
4614	Whale Fisherman
2260	Window Trimmer
880	Matron
-1	Runway Model
3553	Webmaster
-1	Information Technology Network Specialist (IT Network Specialist)
-1	Functional Safety Engineer
9328	Electrical Wiring Lineman
-1	Skin Lap Bonder
9653	Forming Machine Operator
-1	Product Support Manager
7963	Board Certified Neuropsychologist
-1	Injection Molding Maintenance Technician (Injection Molding Maintenance Tech)
-1	Administration Dean
-1	Hospital Social Worker
7256	Tow Car Driver
617	Check Airman
1350	Ammonia Still Operator
-1	Geodetic Survey Director
9213	Packing Machine Operator
-1	Plate Shear Operator
7614	Landscape Painter
-1	Tow Motor Mechanic
4943	Buffing Machine Tender
-1	Digital Artist
-1	Range Manager
8139	Aircraft Technician
6691	Forklift Mechanic
-1	TV Service Engineer (Television Service Engineer)
6230	Pickling Tank Operator
6250	Production Patternmaker
7298	Financial Accountant
6941	Airborne Operations Manager
3447	Loss Prevention Operations Director
-1	Die Cast Technician
1944	Speeder Operator
7220	Rotary Drill Operator Helper
-1	Field Clinical Engineer
4586	Re-Examiner
3464	Textiles and Clothing Teacher
9202	Warehouse Supervisor
1495	Silk Finisher
8913	Visual Graphic Designer
5141	Automotive Cleaner (Auto Cleaner)
5604	Car Washer
-1	Artist
7132	Joint Grooving Machine Operator
6656	Social Service Director
9466	Communications Professor
9142	Lathe Machine Technician
-1	Core Microarchitect
8070	Window And Door Installer
5342	Traffic Inspector
-1	Concert Singer
-1	Chief Diversity Officer (CDO)
7357	Front End Loader Operator
-1	Certified Ophthalmic Technologist
5776	Chief Security Officer (CSO)
7387	Faculty Dean
5909	Coring Machine Operator
-1	Panman
-1	Pigs Feet Finisher
-1	Astronautical Engineer
7246	Animal Anatomist
-1	Hydrocrane Operator
9726	Electrical Designer
599	Credit Union Examiner
473	Gearman
740	Certified Ski Patroller
-1	Credit Card Specialist
-1	Bit Grinder
5444	Powertrain Control Systems Engineer
-1	Oil Transport Driver
1431	Logging Rafter Laborer
-1	Pouncing Lathe Operator
7464	Food and Nutrition Assistant
-1	Crusher Setter
-1	Bouncer
-1	Gasman
-1	Road Patcher
127	Casting Plug Assembler
7626	Waste Management Recycling Technician
6539	Camera Repair Technician
9845	Cybersecurity Analyst
2110	Independent Video Producer
3358	Donkey Ride Operator
-1	Tea Room Manager
6811	Fishing Vessel Deckhand
3260	Swaging Machine Adjuster
-1	Computerized Photofinishing Equipment Service Technician
3746	Certified Respiratory Therapist (CRT)
1912	Pineapple Plantation Manager
7716	Heating and Air Conditioning Servicer
3024	Learning Officer
-1	Apple Packing Header
291	Carbon Brushes Assembler
9123	Tape Making Machine Operator
8814	Tool Honing Machine Set-Up Operator
7582	Healthcare Specialist
-1	Logistics Dispatcher
-1	Juvenile Probation Parole Specialist
-1	Glaze Grinder
8827	Appliance Technician (Appliance Tech)
3959	Prosecuting Attorney
7435	Trolley Operator
7936	Packing Clerk
4044	Ward Aide
9595	CNC Lathe Machinist (Computer Numeric Controlled Lathe Machinist)
9829	Computer Systems Design Analyst
1503	Alternative Financing Specialist
-1	Lunchroom Attendant
-1	Developmental Electronics Assembler
-1	Bill Distributor
-1	Bus Garage Mechanic
4942	Personnel Administrator
-1	Home Health Licensed Practical Nurse (Home Health LPN)
7474	Medical Case Manager
2823	Parish Worker
2840	Production Plater
5917	Children's Minister
6601	Stage Technician
212	Door Paneler
-1	Apparel Embroidery Digitizer
8215	Design Technician
2734	Right-of-Way Worker
4511	Skin Peeling Machine Operator
-1	Supply Chain Technician
8912	Area Sales Manager
-1	Stitch Separator
-1	Plant Site Leader
7505	Cloud Infrastructure Architect
5450	Machine Shop Fitter
-1	Lateral Police Officer
3474	Fuel Sales Representative
8998	Field Sales Consultant
-1	Timber Management Professor
-1	Metal Analyst
7395	Robotics Testing Technician
-1	Production Superintendent
1881	Visual Inspector
6884	Airline Pilot
4865	Rug Dry Room Attendant
7963	Clinical Neuropsychologist
3875	Civil Service Clerk
7585	Office Equipment Installer
-1	Towel Weaver
-1	Gutter
5650	Pollution Control Engineer
-1	Counter Roller
7931	Second Officer
478	Slipman
-1	Line Maintainer
-1	Chief Deputy
-1	Holiday Food Prepper
1742	Park Worker
-1	Oil Mixer
7617	Horticultural Services Supervisor
-1	Soil Fertility Extension Specialist
6455	Telegraph Service Clerk
8161	Wash Tub Machine Operator
359	Wax Pattern Repairer
870	Metal Buffer
6607	Training and Development Director (T and D Director)
2899	Embalmer Apprentice
-1	Licensed Tax Consultant
4024	Naval Flight Officer, Qualified Supporting Arms Coordinator (Airborne)
3373	Pest Controller Assistant
686	Press Offbearer
7142	Radiologist
-1	Drag Down
-1	Maintenance Foreman
7353	Job Recruiter
-1	Handicraft or Hobby Shop Manager
-1	Forensic Artist
929	Penetrant Inspector
-1	Rice Cleaning Machine Tender
6584	Coin Machine Service Repairer
9383	Screenplay Writer
2519	Banjo Repair Person
3389	Access Control Technician
6026	Tube Laser Operator
-1	Furnace Process Supervisor
2638	Metal Dresser
-1	Clerk of Scales
-1	Electrophysiology Cardiologist
7131	Citrus Fruit Packer
5653	Jewelsmith
-1	Plastic Press Operator
342	Ratoprinter
9278	Record Press Operator
-1	Cancer Program Consultant
7978	Quality Management Director
-1	Landscape Installation Foreman
4137	Insulation Machine Operator
-1	Electric Detector Operator
4220	Pattern Setter
-1	Dredger
8898	Early Childhood Educator
6273	Elevator Constructor Supervisor
2850	Desulfurizer Operator
5515	Irrigation Supervisor
6692	Psychiatric APN (Psychiatric Advanced Practice Nurse)
5197	Casino Slot Supervisor
9589	Digital Printer Operator
-1	Pavement Engineer
-1	Strand and Binder Controller
4378	Meteorological Engineer
5780	Dye Reel Operator
5662	Furniture Repair Technician
-1	Shallot Packer
-1	Step and Repeat Reduction Camera Operator
-1	Animated Cartoons Painter
-1	Screen Print Operator
-1	Automatic Spinning Lathe Setter
4586	Trial Examiner
6011	Disk Sharpener
-1	Pearl Digger
-1	Loader Engineer
3659	Mobile Home Installer
9542	Production Line Worker
-1	Fractionating Still Operator
-1	Forensic Nurse
-1	Roll Operator
-1	Pet Food Deboner
-1	Cardiac Anesthesiologist
3564	Local Area Network Systems Administrator (LAN Systems Administrator)
85	Screen Tender
5323	Multiple Coil Winder
-1	Geothermal and Well Drilling Operator
7613	Indoor Landscape Architect
-1	Copy Technician
2321	Control Troubleshooter
3543	Well Digger
5315	Commercial Lawn Specialist
-1	Prosthetic Makeup Designer
-1	Oxygen Plant Operator
-1	Postal Stationery Envelope Sales and Services Associate (PSE Sales and Services Associate)
-1	Textile Designer
2424	Construction Equipment Overhauler
3465	Valuation Consultant
6011	Drill Bit Sharpener
9208	Carton Machine Operator
3290	Overhead Line Worker
-1	Bottoming Machine Operator
-1	Voice and Data Technician
-1	Sheet Rock Applier
7583	Health Education Teacher
3083	Executor of Estate
-1	Scrap Hooker
2089	Comber Setter
7696	Litigation Legal Secretary
-1	Bottle Packer
-1	Therapeutic Activities Services Worker
-1	Implementation Project Manager
608	Infection Control Nurse
5139	Area Mechanic
552	Surfboard Maker
7778	Compliance Coordinator
-1	Medical Chemist
7827	Guidance Counselor
-1	Auditor Supervisor
1596	Laster
-1	Family and Consumer Sciences Extension Agent
9845	Cyber Analyst
7900	County Agricultural Agent
-1	Oil Spreader Operator
-1	Network Support Manager
4011	Amusement Park Manager
8566	Oil Well Services Field Supervisor
8969	Biomedical Engineering Technician (Biomed Engineering Tech)
8694	Account Representative
-1	Punch Card Operator
5977	Air Compressor Operator
4212	Utility Systems Repairer Operator
-1	Pipe Covering Molder
4790	Digital Production Assistant
6629	Asphalt Paving Operator
6309	Tax Reviewer
7872	Wildlife Conservation Officer
-1	Aviation Boatswain's Mate, Launching & Recovery Equipment
5627	Food Packer
4135	Concrete Finisher
6639	Sustainable Products Marketing Manager
2285	Bellstand Attendant
7309	Plant Operator
4047	Coding Clerk
9343	Environmental Studies Professor
3519	Automobile Club Information Clerk (Auto Club Info Clerk)
7961	Orthopedist
4368	Wood Last Maker
-1	Justice of the Peace
-1	Poleman
-1	Floral Clerk
7475	Mental Health Program Manager
8636	Chop Saw Operator
4196	Brick and Tile Making Machine Operator
786	Lacer and Tier
8711	Clinic Medical Assistant
-1	Home Health Preventative Aide
837	Top Collar Baster
-1	Embosser Operator
-1	Soaking Tank Worker
-1	Layout Inspector
1215	Stoker Erector
1757	Rules Examiner
-1	Handle Turner
9775	IT Administrator (Information Technology Administrator)
6735	Events Coordinator
1229	Skid Road Worker
5143	Social Service Coordinator
-1	Corporate Manager
-1	Regional OTR Hazmat Truck Driver (Regional Over The Road Hazardous Material Truck Driver)
1787	Exhauster Engineer
-1	Porcelain Enameling Supervisor
1266	Automobile Club Safety Program Coordinator
4855	Special Forces Weapons Sergeant
6177	Gas Meter Installer
2664	Boom Man
6453	Instructional Technology Facilitator
6991	Biological Aide
-1	Classifier Operator
4405	Switch Repairer
-1	Stunt Driver
-1	Leg Breaker
4612	Oyster Picker
2132	Yarn Hauler
-1	Medical Support Assistant
-1	Bilingual Speech-Language Pathologist (Bilingual SLP)
181	Liquid Floor Applier
9660	Metal Horizontal Boring Mill Operator
-1	Title I Director
6043	Metal Grinder
8051	Staff Nuclear Weapons Officer
-1	Election Judge
-1	Trust Accounts Supervisor
3258	Battery Plate Assembler
-1	Feather Drying Machine Operator
-1	Folder Machine Adjuster
-1	Methodologist
5355	Vehicle Inspector
535	Dater
2001	Barrel Turner
-1	Admiralty Lawyer
8625	Instrumentation Technologist
9804	Programmer Analyst
3584	Chicken Buyer
-1	Filter Tank Operator
1073	Certified Orientation and Mobility Specialist (COMS)
7291	Documentation Billing Clerk
-1	Direct Care Counselor
8973	Molecular Research Scientist
8770	Sustainability Energy Manager
-1	Trigonometry Teacher
5892	Watch Crystal Cutter
-1	Benefits Technician
7806	Alarm Service Tech (Alarm Service Technician)
3022	Public Works Commissioner
8233	Special Craftsman
-1	Charge Aide
5271	Wire Rigger
-1	Landing Support Specialist
508	Stopper
